step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
8,CASH_OUT,34434,C531277793,99271,0,C977993101,3391336,3373303,0,0
8,CASH_OUT,34445,C758254116,0,0,C1337741679,592614,4670415,0,0
8,CASH_OUT,34499,C323155828,0,0,C620532131,1647060,2245701,0,0
8,CASH_OUT,34504,C208235613,11398,0,C36856762,798154,998622,0,0
8,CASH_OUT,34548,C1337182895,0,0,C476182975,3127387,3671969,0,0
8,CASH_OUT,34750,C1668805424,0,0,C814473635,63145,97895,0,0
8,CASH_OUT,34823,C39957754,0,0,C665639335,184449,219272,0,0
8,CASH_OUT,35005,C957979970,0,0,C403254166,409906,987889,0,0
8,CASH_OUT,35026,C1821409160,0,0,C1323741703,106238,1966850,0,0
8,CASH_OUT,35264,C78262408,142680,0,C506903242,0,35264,0,0
8,CASH_OUT,35381,C713674695,108794,0,C461640598,10072390,11547846,0,0
8,CASH_OUT,35397,C1062822717,0,0,C2009378486,10001243,10412766,0,0
8,CASH_OUT,35410,C187306028,4785,0,C1195471589,288064,51844,0,0
8,CASH_OUT,35436,C1112318065,40187,0,C967425740,0,35436,0,0
8,CASH_OUT,35505,C231725802,0,0,C1136811657,121123,57239,0,0
8,CASH_OUT,35625,C1299505638,0,0,C1710002389,900850,936475,0,0
8,CASH_OUT,35643,C628998756,0,0,C663641998,336240,345948,0,0
8,CASH_OUT,35721,C1570545712,52030,0,C1948471365,4932931,4628857,0,0
8,CASH_OUT,35796,C1038537221,0,0,C1209981276,50235,26166,0,0
8,CASH_OUT,35935,C1273492299,42721,0,C824781215,44826,80757,0,0
8,CASH_OUT,36055,C1145653559,0,0,C406477119,821620,1879210,0,0
8,CASH_OUT,36171,C1243874308,0,0,C2017484544,99930,13,0,0
8,CASH_OUT,36196,C1330176031,48304,0,C726762476,249849,255128,0,0
8,CASH_OUT,36348,C485228447,0,0,C1790831319,140457,66959,0,0
8,CASH_OUT,36433,C91989438,10019,0,C2094708332,76890,0,0,0
8,CASH_OUT,36685,C1509934246,101204,0,C450960851,265053,121151,0,0
8,CASH_OUT,36767,C1739730595,0,0,C362585233,2460088,2489007,0,0
8,CASH_OUT,36874,C282006976,0,0,C1871293699,300928,874192,0,0
8,CASH_OUT,36876,C1081620629,0,0,C539486713,61126,8771150,0,0
8,CASH_OUT,36904,C213203992,50205,0,C2071512077,121834,25546,0,0
8,CASH_OUT,36964,C2059286523,0,0,C288106800,110928,147893,0,0
8,CASH_OUT,37129,C1933039462,20354,0,C1848270947,905741,1079973,0,0
8,CASH_OUT,37164,C1195233030,0,0,C1141049797,213076,1404289,0,0
8,CASH_OUT,37232,C1579485722,207697,0,C790798176,62692,0,0,0
8,CASH_OUT,37432,C988228660,0,0,C1197606915,951940,681876,0,0
8,CASH_OUT,37440,C650953026,733618,0,C1282788025,0,60541,0,0
8,CASH_OUT,37655,C1003484185,0,0,C1326121635,75019,202020,0,0
8,CASH_OUT,37667,C780974247,0,0,C30516998,831566,0,0,0
8,CASH_OUT,37938,C2147066112,0,0,C1826334428,103768,42330,0,0
8,CASH_OUT,38191,C77562948,0,0,C1738994372,115414,118893,0,0
8,CASH_OUT,38340,C1374139797,0,0,C235386075,441974,880835,0,0
8,CASH_OUT,38442,C85908749,0,0,C1945802665,1033240,1471945,0,0
8,CASH_OUT,38480,C950488943,555,0,C1516384232,0,38480,0,0
8,CASH_OUT,38504,C1753919793,0,0,C1778801068,11221430,11835843,0,0
8,CASH_OUT,38624,C646144823,4220,0,C534662976,77545,116169,0,0
8,CASH_OUT,38631,C596709758,0,0,C2129901484,184620,223251,0,0
8,CASH_OUT,38679,C1183734027,0,0,C1823908748,1331868,0,0,0
8,CASH_OUT,38738,C2120330289,0,0,C1188392295,76286,662183,0,0
8,CASH_OUT,38773,C1339520961,0,0,C709906087,282492,535472,0,0
8,CASH_OUT,38825,C1612618777,0,0,C1624533975,405824,394387,0,0
8,CASH_OUT,38882,C1778398507,0,0,C214774813,22599425,22638307,0,0
8,CASH_OUT,38955,C1816013885,0,0,C1001755781,235452,274407,0,0
8,CASH_OUT,39012,C563295712,52,0,C796796033,0,162016,0,0
8,CASH_OUT,39091,C533375777,0,0,C1132146097,50231,0,0,0
8,CASH_OUT,39288,C1247544012,401172,0,C2083117811,85654,305233,0,0
8,CASH_OUT,39409,C327887996,30312,0,C1884542690,0,39409,0,0
8,CASH_OUT,39422,C124662968,0,0,C1870367457,362220,149997,0,0
8,CASH_OUT,39438,C651619413,473968,0,C1538264524,241361,555349,0,0
8,CASH_OUT,39475,C1593318245,21863,0,C1902797635,1843,41318,0,0
8,CASH_OUT,39707,C1655504959,0,0,C1553217607,772509,812216,0,0
8,CASH_OUT,39708,C276265966,586,0,C864016033,11927,0,0,0
8,CASH_OUT,39709,C690871719,0,0,C1220897602,10349195,10388904,0,0
8,CASH_OUT,39755,C1734972358,0,0,C675203915,4482481,5398128,0,0
8,CASH_OUT,39797,C1882410555,0,0,C1494895909,928290,1362678,0,0
8,CASH_OUT,39873,C1144725132,0,0,C440708502,49708,89581,0,0
8,CASH_OUT,40005,C344581796,0,0,C1721892488,72124,112129,0,0
8,CASH_OUT,40138,C915551491,34221,0,C1435804085,235370,1501856,0,0
8,CASH_OUT,40143,C1129975378,61234,0,C1242586395,0,58533,0,0
8,CASH_OUT,40170,C957041612,153646,0,C348708793,395257,1164656,0,0
8,CASH_OUT,40243,C711132402,10086,0,C758888772,35503,956858,0,0
8,CASH_OUT,40359,C1751324121,0,0,C345691183,51491,0,0,0
8,CASH_OUT,40456,C140345428,24968,0,C943166837,32072,0,0,0
8,CASH_OUT,40535,C492733511,0,0,C2133732070,221904,1382579,0,0
8,CASH_OUT,40546,C896833374,0,0,C1849933855,470018,172707,0,0
8,CASH_OUT,40552,C509216772,55593,0,C1068824137,16345,153235,0,0
8,CASH_OUT,40643,C98062463,168379,0,C25075353,21266,69282,0,0
8,CASH_OUT,40758,C805428876,217,0,C1046102247,1446262,1694021,0,0
8,CASH_OUT,40789,C216855579,0,0,C161140376,63521,166123,0,0
8,CASH_OUT,40814,C2060806744,59500,0,C1395314941,128,40942,0,0
8,CASH_OUT,40878,C570329600,30477,0,C712956349,1051727,1586821,0,0
8,CASH_OUT,40905,C816357995,0,0,C404279307,589704,157758,0,0
8,CASH_OUT,41131,C1373241745,56443,0,C1027296777,0,10680,0,0
8,CASH_OUT,41144,C1795596926,0,0,C2029885969,260096,129957,0,0
8,CASH_OUT,41188,C1096321686,0,0,C2050019814,1945648,2128938,0,0
8,CASH_OUT,41336,C1506011769,638361,0,C539486713,8729815,8771150,0,0
8,CASH_OUT,41467,C710285376,52065,0,C2003714184,132721,0,0,0
8,CASH_OUT,41483,C392630942,1146,0,C26334874,1647375,2068039,0,0
8,CASH_OUT,41522,C1263444613,11241,0,C1891031939,39247,80769,0,0
8,CASH_OUT,41695,C1428980015,15867,0,C124017533,12419,0,0,0
8,CASH_OUT,41840,C918990140,4582,0,C1793436274,67714,109554,0,0
8,CASH_OUT,41857,C611625575,0,0,C815905200,134570,79132,0,0
8,CASH_OUT,41859,C279023825,0,0,C979719862,553709,491449,0,0
8,CASH_OUT,41878,C155317514,0,0,C1781062023,45667,0,0,0
8,CASH_OUT,41899,C1049201974,0,0,C1475998599,977510,1286372,0,0
8,CASH_OUT,41975,C1794032191,11052,0,C753265257,8544,6792,0,0
8,CASH_OUT,42026,C1502090684,131596,0,C1742312978,57664,99690,0,0
8,CASH_OUT,42137,C457560437,1477545,0,C276384108,594224,740680,0,0
8,CASH_OUT,42161,C2147390029,0,0,C2006081398,1492073,4743011,0,0
8,CASH_OUT,42316,C247837300,0,0,C988138425,3036066,4310702,0,0
8,CASH_OUT,42324,C1730130429,320999,0,C704024200,0,26578,0,0
8,CASH_OUT,42681,C870326862,0,0,C1300183775,189812,232494,0,0
8,CASH_OUT,42709,C2072956880,0,0,C803368825,176264,0,0,0
8,CASH_OUT,42710,C1691178332,0,0,C1626288305,44179,0,0,0
8,CASH_OUT,42717,C604408605,0,0,C1732292969,214398,105848,0,0
8,CASH_OUT,42779,C728128707,66196,0,C2057394816,802327,1655162,0,0
8,CASH_OUT,42797,C187626228,536,0,C2025644484,1196169,1364271,0,0
8,CASH_OUT,42839,C538899112,0,0,C1570076320,106042,1352815,0,0
8,CASH_OUT,42971,C1166865429,11612,0,C649699940,110,0,0,0
8,CASH_OUT,43072,C1311696286,0,0,C991363637,12657840,11956594,0,0
8,CASH_OUT,43155,C1020614711,0,0,C910260446,333960,312828,0,0
8,CASH_OUT,43224,C1366537604,0,0,C1790598448,50576,155672,0,0
8,CASH_OUT,43271,C211247557,20944,0,C586727036,4697,46816,0,0
8,CASH_OUT,43283,C926926263,0,0,C1248712846,1745148,1788431,0,0
8,CASH_OUT,43322,C901652675,0,0,C771303504,119293,711123,0,0
8,CASH_OUT,43447,C1975281492,0,0,C288106800,67481,147893,0,0
8,CASH_OUT,43621,C1879472857,75696,0,C198210775,66860,296465,0,0
8,CASH_OUT,43630,C1081974733,0,0,C2120528456,605593,657124,0,0
8,CASH_OUT,43798,C1487728499,74068,0,C1479091350,55746,117419,0,0
8,CASH_OUT,43810,C1138596266,1016,0,C549277650,407324,451134,0,0
8,CASH_OUT,43912,C980919730,0,0,C1716892902,453023,248938,0,0
8,CASH_OUT,43928,C2042300235,0,0,C1907159141,1018682,2541785,0,0
8,CASH_OUT,44041,C1267574981,1223645,0,C58642425,866483,311574,0,0
8,CASH_OUT,44190,C1729175615,0,0,C2009468024,2560374,2604563,0,0
8,CASH_OUT,44287,C7858603,304,0,C1245442940,0,608337,0,0
8,CASH_OUT,44567,C534084322,33160,0,C1489275794,3043,120259,0,0
8,CASH_OUT,44602,C381979994,0,0,C2127862399,1343593,1388195,0,0
8,CASH_OUT,44787,C1664723455,103493,0,C683605346,1111334,1371546,0,0
8,CASH_OUT,44891,C258795284,17934,0,C1939372551,11053,55944,0,0
8,CASH_OUT,44898,C460132712,35431,0,C624539461,2977,592819,0,0
8,CASH_OUT,44991,C466326776,0,0,C607702142,476517,11475,0,0
8,CASH_OUT,45028,C1944095298,220,0,C1934837365,0,1429107,0,0
8,CASH_OUT,45088,C963596498,0,0,C1651432416,3239184,3810759,0,0
8,CASH_OUT,45140,C1538515117,0,0,C1515704208,15287990,15505523,0,0
8,CASH_OUT,45187,C1750107086,0,0,C749013731,2007156,4369566,0,0
8,CASH_OUT,45200,C84135999,0,0,C1736382819,148333,0,0,0
8,CASH_OUT,45232,C2025856447,0,0,C1060041730,15048986,16532032,0,0
8,CASH_OUT,45249,C1005791203,0,0,C1432387181,442682,577589,0,0
8,CASH_OUT,45335,C644209688,20113,0,C555334025,27452,72786,0,0
8,CASH_OUT,45368,C1805584560,22290,0,C1857852787,0,45368,0,0
8,CASH_OUT,45420,C1901808614,14554,0,C306206744,9845954,9637804,0,0
8,CASH_OUT,45429,C1966018470,0,0,C1615804266,3471605,4512194,0,0
8,CASH_OUT,45538,C1640297814,1777731,0,C2036926986,0,45538,0,0
8,CASH_OUT,45615,C2056718099,0,0,C526035976,358766,404381,0,0
8,CASH_OUT,45643,C915063555,199289,0,C1645903235,57141,31925,0,0
8,CASH_OUT,45849,C1709443215,0,0,C1474346966,525358,323398,0,0
8,CASH_OUT,45956,C2099934818,16315,0,C573200870,22877,560397,0,0
8,CASH_OUT,45966,C689413511,0,0,C1988852187,1070956,2232864,0,0
8,CASH_OUT,46017,C1593561053,0,0,C1508631684,70619,104710,0,0
8,CASH_OUT,46031,C1447730313,0,0,C711278951,124070,299403,0,0
8,CASH_OUT,46156,C1243680089,0,0,C2013854563,164418,2506047,0,0
8,CASH_OUT,46243,C39426448,0,0,C662736689,8442546,8488789,0,0
8,CASH_OUT,46279,C461793069,0,0,C30013970,101267,0,0,0
8,CASH_OUT,46361,C1528267658,0,0,C818570949,1289900,2402598,0,0
8,CASH_OUT,46430,C1645077971,0,0,C146305349,652045,698475,0,0
8,CASH_OUT,46432,C1832859811,0,0,C2113748097,1246786,1409734,0,0
8,CASH_OUT,46577,C441395029,393651,0,C885837397,0,46577,0,0
8,CASH_OUT,46657,C1514451785,0,0,C1144527317,93121,0,0,0
8,CASH_OUT,46707,C36374707,0,0,C43924520,130125,176832,0,0
8,CASH_OUT,46728,C385881241,1018,0,C1768641212,0,3922199,0,0
8,CASH_OUT,46761,C1252069461,81794,0,C596626170,0,4181,0,0
8,CASH_OUT,46857,C1918192081,0,0,C1195378184,373157,1613158,0,0
8,CASH_OUT,46941,C2098152067,0,0,C2067546399,97630,1318006,0,0
8,CASH_OUT,47066,C763003856,0,0,C381390837,52054,1353134,0,0
8,CASH_OUT,47219,C720431545,31152,0,C1257117293,51925,354275,0,0
8,CASH_OUT,47249,C1185414514,0,0,C1083142315,1040813,1930535,0,0
8,CASH_OUT,47344,C1033489476,11304,0,C1001409363,124015,12003,0,0
8,CASH_OUT,47469,C875851610,0,0,C1983025922,134486,55702,0,0
8,CASH_OUT,47574,C117511843,0,0,C1734774007,48556,393078,0,0
8,CASH_OUT,47645,C1692095292,5678,0,C382697424,216482,368837,0,0
8,CASH_OUT,47802,C1027777283,11045,0,C252837416,0,47802,0,0
8,CASH_OUT,47890,C1902956356,0,0,C175291188,100186,20918,0,0
8,CASH_OUT,47930,C1896352713,57826,0,C381605910,51936,759872,0,0
8,CASH_OUT,47935,C1462545248,0,0,C1082580319,209634,0,0,0
8,CASH_OUT,47968,C64948928,0,0,C807247901,2215477,2080369,0,0
8,CASH_OUT,48082,C501060990,0,0,C615829225,223787,0,0,0
8,CASH_OUT,48126,C142605455,0,0,C1424731356,975071,0,0,0
8,CASH_OUT,48164,C2042599921,0,0,C1847521348,51138,99302,0,0
8,CASH_OUT,48171,C1392837736,0,0,C161140376,104309,166123,0,0
8,CASH_OUT,48321,C1364534218,0,0,C1753128715,130785,0,0,0
8,CASH_OUT,48432,C322796831,0,0,C1756877039,176985,225417,0,0
8,CASH_OUT,48469,C1717908647,223613,0,C1325038895,436458,1943673,0,0
8,CASH_OUT,48544,C274111530,45826,0,C1647754924,808383,1563661,0,0
8,CASH_OUT,48552,C653286230,0,0,C476402209,97322,0,0,0
8,CASH_OUT,48667,C498444561,0,0,C674913323,2238446,4984486,0,0
8,CASH_OUT,48721,C373468802,148693,0,C997588432,6271,0,0,0
8,CASH_OUT,48789,C1372372256,115,0,C1495232387,0,48789,0,0
8,CASH_OUT,48931,C1163754449,16153,0,C488624810,338652,748695,0,0
8,CASH_OUT,48960,C2103038525,0,0,C922511709,189978,238938,0,0
8,CASH_OUT,49032,C456273666,0,0,C51626955,1057293,1129093,0,0
8,CASH_OUT,49048,C1020982680,9559,0,C1730964371,199273,4416336,0,0
8,CASH_OUT,49098,C1754052542,0,0,C1894575391,2325449,3443379,0,0
8,CASH_OUT,49374,C1654597700,0,0,C1352463225,50075,0,0,0
8,CASH_OUT,49389,C2091310013,11594,0,C1730034644,1047,50436,0,0
8,CASH_OUT,49408,C2035601953,0,0,C979818878,235603,285011,0,0
8,CASH_OUT,49427,C1586914631,0,0,C289045778,99189,699162,0,0
8,CASH_OUT,49434,C1394242899,67784,0,C420925675,0,49434,0,0
8,CASH_OUT,49469,C642142699,41510,0,C266418454,74855,262949,0,0
8,CASH_OUT,49560,C1623928922,0,0,C1494895909,968087,1362678,0,0
8,CASH_OUT,49603,C528745637,8314,0,C2011996123,8698084,9264345,0,0
8,CASH_OUT,49629,C690054315,0,0,C914293025,2561789,2755265,0,0
8,CASH_OUT,49745,C1589051923,27093,0,C2087040347,22356,1437776,0,0
8,CASH_OUT,49906,C432258193,59023,0,C699539366,165626,215531,0,0
8,CASH_OUT,49964,C294586654,0,0,C1856036778,16283169,13688614,0,0
8,CASH_OUT,49986,C1689925152,52735,0,C507046070,0,49986,0,0
8,CASH_OUT,50034,C1478760057,15186,0,C381605910,163563,759872,0,0
8,CASH_OUT,50106,C2006964309,871290,0,C1799657969,3385580,3435686,0,0
8,CASH_OUT,50207,C1860323956,0,0,C1062254208,747768,943626,0,0
8,CASH_OUT,50330,C2044111787,10857,0,C1128830640,1560,0,0,0
8,CASH_OUT,50372,C1396804800,11930,0,C1548218207,29799,764839,0,0
8,CASH_OUT,50377,C1828133862,100582,0,C1800405372,21418,69119,0,0
8,CASH_OUT,50649,C2051182065,0,0,C466160470,102639,0,0,0
8,CASH_OUT,50804,C1650013494,0,0,C1520366382,574769,1181882,0,0
8,CASH_OUT,50921,C113904,147366,0,C1010765614,18162,177455,0,0
8,CASH_OUT,51063,C603834162,384504,0,C2096057945,1532077,2453424,0,0
8,CASH_OUT,51130,C1590650105,186,0,C49191134,394,51524,0,0
8,CASH_OUT,51145,C1755884686,311,0,C1146577120,160835,211980,0,0
8,CASH_OUT,51393,C214763355,9986,0,C2033711470,104783,370146,0,0
8,CASH_OUT,51441,C608615689,0,0,C1677727024,152329,388854,0,0
8,CASH_OUT,51538,C246932776,39790,0,C407660388,1933,0,0,0
8,CASH_OUT,51593,C835206773,286835,0,C1357537552,6005,44597,0,0
8,CASH_OUT,51699,C1300964614,0,0,C1954824726,479828,469711,0,0
8,CASH_OUT,51849,C1868282693,980,0,C51626955,1005444,1129093,0,0
8,CASH_OUT,51852,C1208464202,0,0,C170503405,329934,381786,0,0
8,CASH_OUT,52017,C938663894,0,0,C1827559894,78276,0,0,0
8,CASH_OUT,52083,C1029767569,0,0,C952219856,534828,821571,0,0
8,CASH_OUT,52226,C2003637167,3191,0,C68113386,34623,12099108,0,0
8,CASH_OUT,52306,C143055340,0,0,C1494271614,126524,178830,0,0
8,CASH_OUT,52415,C690513180,0,0,C1459693562,65907,71864,0,0
8,CASH_OUT,52424,C292709675,1902,0,C1552431935,12682,33767,0,0
8,CASH_OUT,52709,C497438863,1121714,0,C757003004,155352,0,0,0
8,CASH_OUT,52928,C1900162111,85153,0,C1321139761,1115300,1521203,0,0
8,CASH_OUT,52972,C296949687,51233,0,C430297016,2956,0,0,0
8,CASH_OUT,53073,C1389120598,52172,0,C1911645398,10738,34978,0,0
8,CASH_OUT,53088,C1380986020,0,0,C1157297801,80265,6008,0,0
8,CASH_OUT,53126,C2059685271,0,0,C892981061,206882,46031,0,0
8,CASH_OUT,53204,C1807242738,0,0,C2031368275,199238,473125,0,0
8,CASH_OUT,53288,C591350586,0,0,C570588770,186528,9152,0,0
8,CASH_OUT,53388,C1110172933,0,0,C1849941462,2197529,2455385,0,0
8,CASH_OUT,53442,C986398949,107075,0,C849689177,0,624094,0,0
8,CASH_OUT,53703,C1422991393,0,0,C1572600325,718936,866993,0,0
8,CASH_OUT,53770,C353053003,46485,0,C843774579,938885,899589,0,0
8,CASH_OUT,53803,C1243650901,0,0,C503485607,165737,341838,0,0
8,CASH_OUT,53948,C3558562,0,0,C1010765614,69083,177455,0,0
8,CASH_OUT,54077,C914975133,964328,0,C211753297,247634,169063,0,0
8,CASH_OUT,54158,C2004472328,51528,0,C1198167820,0,375014,0,0
8,CASH_OUT,54210,C1466851828,0,0,C1790202239,1638285,1592988,0,0
8,CASH_OUT,54424,C950552472,0,0,C1010765614,123031,177455,0,0
8,CASH_OUT,54457,C465000700,0,0,C1179975227,101869,0,0,0
8,CASH_OUT,54604,C729929196,0,0,C1653859230,1402674,1878151,0,0
8,CASH_OUT,54665,C2085948740,11630,0,C193864812,156495,461760,0,0
8,CASH_OUT,54746,C520339688,204098,0,C2043257128,231850,0,0,0
8,CASH_OUT,54819,C1824061989,766067,0,C591824146,0,4911,0,0
8,CASH_OUT,54837,C881920781,10903,0,C851316413,20311,127672,0,0
8,CASH_OUT,54859,C1598797346,0,0,C93518808,229199,0,0,0
8,CASH_OUT,54902,C27430936,1390255,0,C896393489,130971,28783585,0,0
8,CASH_OUT,55045,C231834415,5060,0,C2141140246,0,55045,0,0
8,CASH_OUT,55198,C1067319518,0,0,C778559237,137615,436881,0,0
8,CASH_OUT,55319,C2064271590,0,0,C265108079,1303219,4937135,0,0
8,CASH_OUT,55320,C404773896,0,0,C1095587424,1055333,1261611,0,0
8,CASH_OUT,55324,C720039383,0,0,C1130075212,536073,428409,0,0
8,CASH_OUT,55387,C1432840935,121745,0,C1851668139,1076148,1131534,0,0
8,CASH_OUT,55395,C1650620174,475,0,C1116292004,397054,105804,0,0
8,CASH_OUT,55397,C923083492,0,0,C209813603,197666,253064,0,0
8,CASH_OUT,55456,C853197728,0,0,C727209127,233081,4925945,0,0
8,CASH_OUT,55524,C602401565,0,0,C1271057169,945734,1211391,0,0
8,CASH_OUT,55558,C1515781644,42105,0,C1946866478,13846,0,0,0
8,CASH_OUT,55599,C193317644,0,0,C1692142175,714768,963726,0,0
8,CASH_OUT,55599,C863502459,92,0,C590842329,26045,145973,0,0
8,CASH_OUT,56026,C1690223291,203928,0,C1141137903,11591010,14068690,0,0
8,CASH_OUT,56038,C1771574174,0,0,C1092465037,2338503,2394540,0,0
8,CASH_OUT,56063,C1863195505,0,0,C885951223,5459588,7882930,0,0
8,CASH_OUT,56169,C1276377953,12779,0,C1536728605,100717,104143,0,0
8,CASH_OUT,56293,C1515241771,504835,0,C1712003741,9690,65983,0,0
8,CASH_OUT,56316,C2122141685,26852,0,C1653844940,0,56316,0,0
8,CASH_OUT,56319,C2113792063,0,0,C216084411,57464,857334,0,0
8,CASH_OUT,56434,C1969497991,0,0,C2052185144,767112,951131,0,0
8,CASH_OUT,56569,C760972690,14658,0,C1937294500,831971,893127,0,0
8,CASH_OUT,56570,C48528125,0,0,C144931946,124085,58626,0,0
8,CASH_OUT,56580,C1704302891,0,0,C656400047,88500,1597669,0,0
8,CASH_OUT,56650,C151800659,21291,0,C1665979484,77012,1149182,0,0
8,CASH_OUT,56657,C1010575630,456465,0,C515132998,2603082,4460318,0,0
8,CASH_OUT,57138,C1023525633,0,0,C1287328228,150624,485210,0,0
8,CASH_OUT,57197,C1602887421,12436,0,C1700852615,159337,88098,0,0
8,CASH_OUT,57236,C98847539,0,0,C1757252775,60581,82140,0,0
8,CASH_OUT,57413,C85640913,106744,0,C578599557,24601,82013,0,0
8,CASH_OUT,57422,C1656639910,0,0,C259915853,78755,163763,0,0
8,CASH_OUT,57425,C999916846,0,0,C1922859107,256402,744723,0,0
8,CASH_OUT,57523,C1628306973,13432,0,C377207092,196578,42648,0,0
8,CASH_OUT,57583,C625716215,0,0,C1734649556,1211177,1047836,0,0
8,CASH_OUT,57667,C1252305365,0,0,C648604330,114597,172264,0,0
8,CASH_OUT,57684,C1301752973,0,0,C2065199032,568235,349087,0,0
8,CASH_OUT,57759,C148185704,0,0,C1679546686,320863,506581,0,0
8,CASH_OUT,57855,C1844586458,1334405,0,C571435580,1444013,1530654,0,0
8,CASH_OUT,57865,C689173375,0,0,C620532131,2352932,2245701,0,0
8,CASH_OUT,58061,C612098789,0,0,C1234363215,322575,353601,0,0
8,CASH_OUT,58094,C1631966311,71446,0,C193864812,211160,461760,0,0
8,CASH_OUT,58197,C1040521891,0,0,C218997206,390206,191385,0,0
8,CASH_OUT,58230,C2081316957,0,0,C1321128627,256195,150632,0,0
8,CASH_OUT,58235,C302432059,0,0,C1065997164,2715595,2826798,0,0
8,CASH_OUT,58408,C37489515,0,0,C1515704208,14824508,15505523,0,0
8,CASH_OUT,58484,C1760681112,0,0,C1335946878,1557564,3529396,0,0
8,CASH_OUT,58662,C1174963064,8863,0,C1747948034,218212,276874,0,0
8,CASH_OUT,58749,C1545438645,0,0,C1009972184,226870,361560,0,0
8,CASH_OUT,58778,C1534435611,10447,0,C232834050,96714,155492,0,0
8,CASH_OUT,58823,C1606786627,0,0,C1183572822,166338,309087,0,0
8,CASH_OUT,58878,C1860688440,0,0,C954723689,89361,580054,0,0
8,CASH_OUT,58931,C780519364,60513,0,C756475678,87937,233193,0,0
8,CASH_OUT,59064,C681872175,0,0,C157591472,449132,508195,0,0
8,CASH_OUT,59094,C412664425,316163,0,C1453128758,78291,336777,0,0
8,CASH_OUT,59151,C1774521830,20047,0,C911380925,288925,348075,0,0
8,CASH_OUT,59161,C214866099,10670,0,C31639297,0,59161,0,0
8,CASH_OUT,59170,C420327580,106990,0,C1069131391,1094034,1153204,0,0
8,CASH_OUT,59212,C1330217280,0,0,C1503560125,368148,188802,0,0
8,CASH_OUT,59218,C2141595626,0,0,C2081595126,72421,131639,0,0
8,CASH_OUT,59409,C1184233794,0,0,C1242584406,146459,203752,0,0
8,CASH_OUT,59694,C782749152,61092,0,C1369695156,5793755,5966885,0,0
8,CASH_OUT,59751,C1745622252,50773,0,C157591472,389381,508195,0,0
8,CASH_OUT,59827,C296220142,0,0,C646059443,160192,537463,0,0
8,CASH_OUT,59917,C319825710,0,0,C85102332,379547,537186,0,0
8,CASH_OUT,60126,C1731206695,0,0,C1921838990,201308,261434,0,0
8,CASH_OUT,60163,C2113652581,10971,0,C1632252655,0,60163,0,0
8,CASH_OUT,60211,C1080685417,17952,0,C1099915107,0,415026,0,0
8,CASH_OUT,60287,C2043426933,0,0,C982547576,412414,754095,0,0
8,CASH_OUT,60314,C437660242,0,0,C1298177219,1301589,1618632,0,0
8,CASH_OUT,60407,C930195676,1780,0,C1261329785,21563,0,0,0
8,CASH_OUT,60520,C1745808976,0,0,C979719862,595567,491449,0,0
8,CASH_OUT,60522,C1679923859,21080,0,C1677262317,36378,82534,0,0
8,CASH_OUT,60522,C1184080124,178,0,C834079530,0,60522,0,0
8,CASH_OUT,60526,C1333690104,28075,0,C1884600481,6080,19399,0,0
8,CASH_OUT,60609,C1610397354,0,0,C961178923,93827,154436,0,0
8,CASH_OUT,60650,C2097586431,0,0,C510382951,567854,975636,0,0
8,CASH_OUT,60667,C213613095,0,0,C381605910,137068,759872,0,0
8,CASH_OUT,60871,C338509057,0,0,C208427878,668217,1454808,0,0
8,CASH_OUT,60914,C489686225,0,0,C2011996123,7416753,9264345,0,0
8,CASH_OUT,61139,C202200190,0,0,C2141994208,392977,0,0,0
8,CASH_OUT,61213,C1717125897,0,0,C1058664855,373907,0,0,0
8,CASH_OUT,61252,C1934560165,0,0,C1494727044,4528491,4807809,0,0
8,CASH_OUT,61338,C836124509,10855,0,C1614388499,15518,0,0,0
8,CASH_OUT,61346,C1996123427,0,0,C1847521348,144361,99302,0,0
8,CASH_OUT,61468,C44813602,0,0,C1786622318,141177,327602,0,0
8,CASH_OUT,61474,C1361135306,159723,0,C1346065207,1738,152303,0,0
8,CASH_OUT,61554,C1612091270,0,0,C8733802,242152,303706,0,0
8,CASH_OUT,61562,C1660221342,0,0,C1303152189,7347,38241,0,0
8,CASH_OUT,61580,C401160095,0,0,C1816986148,2094301,6023816,0,0
8,CASH_OUT,61648,C1544367187,0,0,C169904524,122821,190171,0,0
8,CASH_OUT,61779,C816312878,22507,0,C1031639563,2661860,5739012,0,0
8,CASH_OUT,61803,C1869755483,0,0,C1665979484,747851,1149182,0,0
8,CASH_OUT,61872,C811946619,0,0,C1790598448,93800,155672,0,0
8,CASH_OUT,61909,C23989627,5052,0,C643996026,0,38124,0,0
8,CASH_OUT,61964,C105527648,0,0,C667504652,2139751,2175372,0,0
8,CASH_OUT,62065,C1679608950,0,0,C425298744,98206,0,0,0
8,CASH_OUT,62091,C1090749289,579,0,C621845892,0,62091,0,0
8,CASH_OUT,62092,C784326696,0,0,C849038219,1125334,1337271,0,0
8,CASH_OUT,62116,C621936899,282860,0,C383371416,0,62116,0,0
8,CASH_OUT,62144,C2057624414,0,0,C1539556581,757290,199042,0,0
8,CASH_OUT,62216,C2045982110,200972,0,C969412636,0,200934,0,0
8,CASH_OUT,62220,C2128955582,0,0,C1628737580,813034,875254,0,0
8,CASH_OUT,62505,C7487969,760893,0,C1141137903,13947027,14068690,0,0
